date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:26:20	326/326	---M--	200	added ('OK')	text/html	date:Sat,%2023%20May%202020%2012:15:42%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
12:26:20	70/70	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:42%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
12:26:21	70/70	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:43%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
12:26:21	70/70	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:42%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
12:26:22	71/71	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:42%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
12:26:22	90/90	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:43%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
12:26:23	2545/2545	---M--	200	added ('OK')	image/gif	date:Sat,%2023%20May%202020%2012:15:42%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
12:26:23	1045/1045	---M--	200	added ('OK')	application/xml	date:Sat,%2023%20May%202020%2012:15:47%20GMT	https://reconnresearch.com/wp-includes/wlwmanifest.xml	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-includes/wlwmanifest.xml	(from https://reconnresearch.com/)
12:26:23	83/83	---M--	409	error ('Conflict')	text/html	date:Sat,%2020%20Jun%202020%2006:56:24%20GMT	https://reconnresearch.com/xmlrpc.php?rsd	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/xmlrpc0db0.html	(from https://reconnresearch.com/)
12:26:25	40330/40330	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/uploads/2020/01/Gulf-map-gray.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/uploads/2020/01/Gulf-map-gray.png	(from https://reconnresearch.com/what-we-do/)
